organ_label,as_label,cell_label,sex,modality,tool,organ_id,as_id,cell_id,count,percentage_of_total
heart,right cardiac atrium,fibroblast of cardiac tissue,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002078,CL:0002548,7878.787,0.2681508012783097
heart,left cardiac atrium,fibroblast of cardiac tissue,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002079,CL:0002548,8498.072,0.1895129954235386
heart,heart right ventricle,fibroblast of cardiac tissue,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002080,CL:0002548,8661.1,0.1753485252116219
heart,left cardiac atrium,cardiac muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002079,CL:0000746,8770.08,0.1955789655470167
heart,left cardiac atrium,smooth muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002079,CL:0000192,9091.456,0.2027458768672826
heart,interventricular septum,cardiac muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002094,CL:0000746,10047.789,0.3905297273094567
heart,left cardiac atrium,cardiac endothelial cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002079,CL:0010008,10361.472,0.231068128831707
heart,heart right ventricle,cardiac endothelial cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002080,CL:0010008,10696.504,0.2165563498077859
heart,heart left ventricle,macrophage,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000235,10946.63,0.08516923310383155
heart,interventricular septum,cardiac muscle cell,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002094,CL:0000746,11382.11,0.3748742485584591
heart,heart right ventricle,cardiac muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002080,CL:0000746,16706.112,0.3382240248028749
heart,heart right ventricle,cardiac muscle cell,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002080,CL:0000746,19116.628,0.4905204066823538
heart,heart left ventricle,cardiac endothelial cell,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0010008,20190.73599999999,0.1570921371163475
heart,heart left ventricle,smooth muscle cell,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000192,20619.541,0.160428414399958
heart,heart left ventricle,fibroblast of cardiac tissue,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0002548,21434.939,0.166772542440679
heart,heart left ventricle,smooth muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000192,26141.678,0.128837744540299
heart,heart left ventricle,macrophage,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000235,26722.483,0.1317002083124305
heart,heart left ventricle,cardiac endothelial cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0010008,36494.351,0.1798602932566917
heart,heart left ventricle,fibroblast of cardiac tissue,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0002548,45663.94400000002,0.225052100778478
heart,heart left ventricle,cardiac muscle cell,Female,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000746,53703.003,0.4178312029257192
heart,heart left ventricle,cardiac muscle cell,Male,sc_transcriptomics,popv,UBERON:0000948,UBERON:0002084,CL:0000746,62478.36299999999,0.307920990056188
large intestine,caecum,gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:gdt,0.049,0.00006884207627702055
large intestine,caecum,�� cells (INS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:-cells-ins-,0.049,0.00006884207627702055
large intestine,caecum,IgM plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:igm-plasma-cell,0.049,0.00006884207627702055
large intestine,caecum,LZ GC cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:lz-gc-cell,0.049,0.00006884207627702055
large intestine,caecum,Mesothelium,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:mesothelium,0.049,0.00006884207627702055
large intestine,caecum,Mesoderm 2 (ZEB2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:mesoderm-2-zeb2-,0.049,0.00006884207627702055
large intestine,caecum,Differentiating glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:differentiating-glia,0.098,0.0001376841525540411
large intestine,caecum,GC B cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:gc-b-cell,0.098,0.0001376841525540411
large intestine,caecum,LEC2 (MADCAM1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:lec2-madcam1-,0.098,0.0001376841525540411
large intestine,caecum,Mesothelium (PRG4+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:mesothelium-prg4-,0.098,0.0001376841525540411
large intestine,caecum,Activated CD4 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:activated-cd4-t,0.098,0.0001376841525540411
large intestine,sigmoid colon,N cells (NTS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:n-cells-nts-,0.099,0.00006014314067480596
large intestine,sigmoid colon,FDC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:fdc,0.099,0.00006014314067480596
large intestine,sigmoid colon,LEC2 (MADCAM1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:lec2-madcam1-,0.099,0.00006014314067480596
large intestine,transverse colon,N cells (NTS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:n-cells-nts-,0.126,0.0000695555400987689
large intestine,transverse colon,TRGV5/7 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:trgv5-7-gdt,0.126,0.0000695555400987689
large intestine,transverse colon,cycling stromal,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:cycling-stromal,0.126,0.0000695555400987689
large intestine,caecum,cycling neuroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:cycling-neuroblast,0.147,0.0002065262288310617
large intestine,caecum,Immature B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:immature-b,0.147,0.0002065262288310617
large intestine,caecum,N cells (NTS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:n-cells-nts-,0.147,0.0002065262288310617
large intestine,caecum,TRGV5/7 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:trgv5-7-gdt,0.147,0.0002065262288310617
large intestine,caecum,venous capillary,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:venous-capillary,0.147,0.0002065262288310617
large intestine,caecum,Th17,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:th17,0.196,0.0002753683051080822
large intestine,sigmoid colon,cycling neuroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:cycling-neuroblast,0.198,0.0001202862813496119
large intestine,sigmoid colon,Mesothelium (PRG4+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mesothelium-prg4-,0.198,0.0001202862813496119
large intestine,sigmoid colon,Activated CD4 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:activated-cd4-t,0.198,0.0001202862813496119
large intestine,sigmoid colon,Immature B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:immature-b,0.198,0.0001202862813496119
large intestine,sigmoid colon,TRGV5/7 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:trgv5-7-gdt,0.198,0.0001202862813496119
large intestine,caecum,DZ GC cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:dz-gc-cell,0.245,0.0003442103813851027
large intestine,caecum,CX3CR1+ CD8 Tmem,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:cx3cr1-cd8-tmem,0.245,0.0003442103813851028
large intestine,caecum,FDC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:fdc,0.245,0.0003442103813851028
large intestine,caecum,pDC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:pdc,0.245,0.0003442103813851027
large intestine,transverse colon,�� cells (INS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:-cells-ins-,0.252,0.0001391110801975378
large intestine,transverse colon,FDC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:fdc,0.252,0.0001391110801975378
large intestine,transverse colon,LZ GC cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:lz-gc-cell,0.252,0.0001391110801975378
large intestine,transverse colon,pDC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:pdc,0.252,0.0001391110801975378
large intestine,transverse colon,venous capillary,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:venous-capillary,0.252,0.0001391110801975378
large intestine,ascending colon,�� cells (INS+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:-cells-ins-,0.279,0.0000688420762770206
large intestine,ascending colon,IgM plasma cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:igm-plasma-cell,0.279,0.0000688420762770206
large intestine,ascending colon,LZ GC cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:lz-gc-cell,0.279,0.0000688420762770206
large intestine,ascending colon,Mesothelium,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:mesothelium,0.279,0.0000688420762770206
large intestine,ascending colon,gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:gdt,0.279,0.0000688420762770206
large intestine,ascending colon,Mesoderm 2 (ZEB2+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:mesoderm-2-zeb2-,0.279,0.0000688420762770206
large intestine,descending colon,�� cells (INS+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:-cells-ins-,0.29,0.00003221649484536078
large intestine,descending colon,IgM plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:igm-plasma-cell,0.29,0.00003221649484536078
large intestine,descending colon,Mesothelium (PRG4+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:mesothelium-prg4-,0.29,0.00003221649484536078
large intestine,descending colon,Stromal 1 (ADAMDEC1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:stromal-1-adamdec1-,0.29,0.00003221649484536078
large intestine,descending colon,Activated CD4 T,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001158,ASCTB-TEMP:activated-cd4-t,0.29,0.00003221649484536078
large intestine,caecum,LEC5 (CLDN11+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:lec5-cldn11-,0.294,0.0004130524576621233
large intestine,caecum,M/X cells (MLN/GHRL+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:m-x-cells-mln-ghrl-,0.294,0.0004130524576621233
large intestine,sigmoid colon,Stromal 4 (MMP1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-4-mmp1-,0.297,0.0001804294220244179
large intestine,sigmoid colon,Differentiating glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:differentiating-glia,0.297,0.0001804294220244179
large intestine,sigmoid colon,ICC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:icc,0.297,0.0001804294220244179
large intestine,ascending colon,Stromal 1 (ADAMDEC1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001156,ASCTB-TEMP:stromal-1-adamdec1-,0.332,0.00003382377811601555
large intestine,caecum,FCRL4+ Memory B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:fcrl4-memory-b,0.343,0.0004818945339391439
large intestine,transverse colon,EC cells (TAC1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:ec-cells-tac1-,0.378,0.0002086666202963067
large intestine,transverse colon,Immature B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:immature-b,0.378,0.0002086666202963067
large intestine,transverse colon,M/X cells (MLN/GHRL+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:m-x-cells-mln-ghrl-,0.378,0.0002086666202963067
large intestine,caecum,cycling ENCC/glia,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:cycling-encc-glia,0.392,0.0005507366102161644
large intestine,caecum,EC cells (TAC1+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:ec-cells-tac1-,0.392,0.0005507366102161644
large intestine,caecum,K cells (GIP+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:k-cells-gip-,0.392,0.0005507366102161644
large intestine,caecum,Germ,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:germ,0.392,0.0005507366102161644
large intestine,caecum,Glia 1 (DHH+),Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:glia-1-dhh-,0.392,0.0005507366102161644
large intestine,sigmoid colon,Activated CD8 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:activated-cd8-t,0.396,0.0002405725626992238
large intestine,sigmoid colon,GC B cell,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:gc-b-cell,0.396,0.0002405725626992238
large intestine,sigmoid colon,Mesothelium,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:mesothelium,0.396,0.0002405725626992238
large intestine,caecum,ILC3,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:ilc3,0.441,0.000619578686493185
large intestine,caecum,Th1,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:th1,0.441,0.000619578686493185
large intestine,caecum,Immature pericyte,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:immature-pericyte,0.4410000000000001,0.000619578686493185
large intestine,caecum,CLDN10+ cells,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:cldn10-cells,0.4410000000000001,0.000619578686493185
large intestine,caecum,TRDV2/TRGV9 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:trdv2-trgv9-gdt,0.4410000000000001,0.000619578686493185
large intestine,sigmoid colon,�� cells (INS+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:-cells-ins-,0.472,0.0000309520861706079
large intestine,sigmoid colon,IgM plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:igm-plasma-cell,0.472,0.0000309520861706079
large intestine,sigmoid colon,Stromal 1 (ADAMDEC1+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:stromal-1-adamdec1-,0.472,0.0000309520861706079
large intestine,sigmoid colon,cycling stromal,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:cycling-stromal,0.472,0.0000309520861706079
large intestine,caecum,Activated CD8 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:activated-cd8-t,0.49,0.0006884207627702054
large intestine,caecum,Neuroblast,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:neuroblast,0.49,0.0006884207627702054
large intestine,caecum,ENCC/glia Progenitor,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:encc-glia-progenitor,0.49,0.0006884207627702054
large intestine,caecum,RBC,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001153,ASCTB-TEMP:rbc,0.49,0.0006884207627702054
large intestine,sigmoid colon,TRDV2/TRGV9 gdT,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001159,ASCTB-TEMP:trdv2-trgv9-gdt,0.495,0.0003007157033740298
large intestine,transverse colon,FCRL4+ Memory B,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:fcrl4-memory-b,0.504,0.0002782221603950756
large intestine,transverse colon,Mesothelium,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:mesothelium,0.504,0.0002782221603950756
large intestine,transverse colon,Activated CD4 T,Female,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:activated-cd4-t,0.504,0.0002782221603950756
large intestine,transverse colon,�� cells (INS+),Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:-cells-ins-,0.536,0.0000622936522768329
large intestine,transverse colon,Differentiating glia,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:differentiating-glia,0.536,0.0000622936522768329
large intestine,transverse colon,IgM plasma cell,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:igm-plasma-cell,0.536,0.0000622936522768329
large intestine,transverse colon,TRGV5/7 gdT,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:trgv5-7-gdt,0.536,0.0000622936522768329
large intestine,transverse colon,cycling stromal,Male,sc_transcriptomics,celltypist,UBERON:0000059,UBERON:0001157,ASCTB-TEMP:cycling-stromal,0.536,0.0000622936522768329
